S1,Rate,S2
0.008379888268156398,0.0769230769230769,1.5
0.01906888850712931,0.158458244111349,1.5
0.02552883621580642,0.2006498781478473,1.5
0.02985503911642882,0.2264397905759162,1.5
0.032954825968896484,0.2438356164383561,1.5
0.03528496065035122,0.2563619227144203,1.5
0.037100434665538244,0.2658123191401406,1.5
0.03855480116391841,0.2731958762886597,1.5
0.0397460537509057,0.2791237968801858,1.5
0.040739670615428956,0.2839879154078549,1.5
0.04158106774098865,0.2880510119212642,1.5
0.042302735923869815,0.2914959016393442,1.5
0.04292853341970698,0.2944537014996429,1.5
0.04347637436542703,0.2970208981769675,1.5
0.04395997140814856,0.2992700729927007,1.5
0.0443899992283354,0.3012568735271013,1.5
0.04477489169576092,0.3030246799035071,1.5
0.04512140053492642,0.3046078086528315,1.5
0.04543499478899554,0.3060337623265919,1.5
0.04572015161086532,0.3073248407643312,1.5
0.04598057137677186,0.308499315797476,1.5
0.04621933914453562,0.3095723014256619,1.5
0.0464390474469288,0.3105564077534514,1.5
0.046641890807977315,0.3114622388859132,1.5
0.04682973929835781,0.3122987765614939,1.5
0.04700419635984338,0.3130736789878441,1.5
0.04716664468873193,0.3137935159708099,1.5
0.04731828295939127,0.3144639556377079,1.5
0.047460155452617864,0.3150899139953088,1.5
0.04759317613821535,0.3156756756756756,1.5
0.047718148386212585,0.316224992144129,1.5
0.047835781205252656,0.3167411621292157,1.5
0.04794670270162815,0.3172270979193373,1.5
0.04805147129856796,0.3176853803410615,1.5
0.04815058513888202,0.3181183046110852,1.5
0.048244490005125255,0.3185279187817258,1.5
0.048333586022991495,0.318916056139112,1.5
0.04841823336057988,0.3192843626354721,1.5
0.048498757094740504,0.3196343202214208,1.5
0.048575451383137055,0.3199672667757774,1.5
0.04864858305490586,0.3202844131980506,1.5
0.04871839471229082,0.3205868581239269,1.5
0.04878510741923239,0.3208756006406834,1.5
0.04884892303968998,0.3211515513126491,1.5
0.04891002627780429,0.3214155417730755,1.5
0.04896858646333133,0.3216683330952721,1.5
0.049024759118697275,0.3219106231204979,1.5
0.04907868733821336,0.322143052891203,1.5
0.04913050300520519,0.3223662123145102,1.5
0.049180327868852236,0.3225806451612902,1.5
0.00914634146341467,0.0833333333333333,1.5
0.023561876459350387,0.188295165394402,1.5
0.03428016284233892,0.2510162601626016,1.5
0.04256191569624395,0.2927241962774958,1.5
0.049153166421207456,0.322463768115942,1.5
0.054523586796739146,0.3447401774397972,1.5
0.05898361056751452,0.3620495495495495,1.5
0.06274664561957363,0.375886524822695,1.5
0.06596423342397098,0.3872007366482504,1.5
0.06874695270599704,0.3966244725738396,1.5
0.07117738399707693,0.404595015576324,1.5
0.07331844343269459,0.4114244396240057,1.5
0.07521890708610329,0.4173414304993252,1.5
0.07691717202732766,0.4225173940543959,1.5
0.07844387755102016,0.4270833333333332,1.5
0.07982377020745142,0.4311410905002811,1.5
0.08107705547464562,0.4347710330138444,1.5
0.08222039369580332,0.438037430450177,1.5
0.08326764491874823,0.4409922928709055,1.5
0.08423043351760232,0.4436781609195402,1.5
0.08511858149681309,0.4461301671064203,1.5
0.08594044477949543,0.4483775811209439,1.5
0.08670317691029915,0.4504449838187702,1.5
0.08741293781630496,0.4523531699727732,1.5
0.08807506053268749,0.4541198501872659,1.5
0.08869418544721902,0.4557602022390754,1.5
0.08927436921401322,0.4572873082287308,1.5
0.0898191737427954,0.4587125042130098,1.5
0.09033173939031662,0.4600456621004566,1.5
0.09081484553182649,0.4612954186413903,1.5
0.09127096098032865,0.462469362745098,1.5
0.09170228618485532,0.4635741897115671,1.5
0.09211078873024332,0.4646158290005777,1.5
0.09249823334697041,0.465599550688009,1.5
0.092866207396664,0.4665300546448087,1.5
0.0932161426095566,0.4674115456238362,1.5
0.09354933370158089,0.4682477967858994,1.5
0.09386695438146911,0.4690422036896639,1.5
0.09417007116499711,0.4697978303747534,1.5
0.09445965533902377,0.470517448856799,1.5
0.09473659335811933,0.4712035731076633,1.5
0.09500169590823569,0.4718584883988054,1.5
0.09525570583262864,0.4724842767295597,1.5
0.09549930508324189,0.4730828389364974,1.5
0.09573312083454048,0.4736559139784946,1.5
0.09595773087520924,0.4742050958096441,1.5
0.09617366837530102,0.4747318481848184,1.5
0.09638142611166937,0.4752375176874873,1.5
0.0965814602220888,0.4757233452239398,1.5
0.09677419354838555,0.4761904761904761,1.5
0.009584664536741186,0.0869565217391304,1.5
0.026708373435996073,0.2078651685393258,1.5
0.04137122438724794,0.2870424171993027,1.5
0.05406813209709333,0.3429137760158573,1.5
0.0651696363192601,0.3844492440604751,1.5
0.07495866250229635,0.4165390505359877,1.5
0.08365497202827507,0.4420763148848401,1.5
0.09143185738930393,0.4628820960698689,1.5
0.09842780790387362,0.4801598629745932,1.5
0.10475482912332813,0.4947368421052631,1.5
0.11050448470237857,0.5072003905296558,1.5
0.11575235641147269,0.5179790623577606,1.5
0.12056138527013387,0.527392879982946,1.5
0.1249844081327177,0.5356856455493184,1.5
0.12906610703042995,0.543046357615894,1.5
0.13284452398822208,0.5496237907560013,1.5
0.1363522502713682,0.5555366558938595,1.5
0.13961736887360232,0.5608808290155439,1.5
0.14266420798379306,0.5657345898346979,1.5
0.14551394822819763,0.5701624815361891,1.5
0.14818511575820942,0.5742181972548465,1.5
0.1506939854593508,0.5779467680608364,1.5
0.1530549128313185,0.5813862420049603,1.5
0.1552806088388396,0.5845689871827092,1.5
0.15738236884801687,0.5875227135069654,1.5
0.15937026435426802,0.5902712815715622,1.5
0.1612533043709909,0.5928353486269635,1.5
0.16303957193626917,0.5952328886945112,1.5
0.1647363401008309,0.597479614529281,1.5
0.16635017090770945,0.5995893223819302,1.5
0.1678870002039035,0.6015741755504633,1.5
0.16935221059492303,0.6034449390361912,1.5
0.17075069443215768,0.6052111748659581,1.5
0.17208690838638224,0.6068814055636896,1.5
0.17336492089009198,0.6084632516703786,1.5
0.17458845351263574,0.6099635479951397,1.5
0.17576091715448564,0.6113884423386073,1.5
0.1768854438020201,0.6127434796962694,1.5
0.17796491446538887,0.6140336743736405,1.5
0.17900198382420224,0.6152635719905586,1.5
0.17999910202493338,0.6164373029906973,1.5
0.18095853400681275,0.6175586289837643,1.5
0.18188237667709028,0.6186309830159546,1.5
0.18277257420979612,0.6196575046769319,1.5
0.18363093170291067,0.6206410707995773,1.5
0.1844591273958387,0.621584322384764,1.5
0.1852587236211911,0.622489688281831,1.5
0.1860311766412572,0.6233594060718547,1.5
0.1867778454994614,0.6241955405317559,1.5
0.18749999999999964,0.625,1.5
0.00986842105263169,0.0892857142857142,1.5
0.029034789432382867,0.2216896345116836,1.5
0.047233554309025455,0.314089521871821,1.5
0.0645361850285997,0.3822359699513919,1.5
0.08100728155339786,0.4345703124999999,1.5
0.09670538042189912,0.4760238011900594,1.5
0.11168364983788759,0.5096702599873176,1.5
0.12599049128367648,0.5375253549695741,1.5
0.13967006200177118,0.560965848452508,1.5
0.15276273022751644,0.580964153275649,1.5
0.1653054730589729,0.5982266236757254,1.5
0.17733222522335285,0.6132787238629014,1.5
0.188874185667752,0.6265194489465153,1.5
0.19996008780682442,0.6382572138352761,1.5
0.21061643835616364,0.6487341772151899,1.5
0.22086772893069392,0.6581431268234083,1.5
0.2307366239638157,0.6666394513389942,1.5
0.2402441279822449,0.674349789752375,1.5
0.24940973483472495,0.681378386424531,1.5
0.25825156110615477,0.6878118317890235,1.5
0.26678646563814823,0.693722647702407,1.5
0.2750301568154397,0.6991720331186753,1.5
0.28299728905455745,0.7042119908929927,1.5
0.2907015497417092,0.7088869925636962,1.5
0.29815573770491755,0.7132352941176471,1.5
0.3053718341668006,0.7172899852222349,1.5
0.31236106700539784,0.7210798328568286,1.5
0.31913396904799063,0.7246299648599723,1.5
0.3257004310344814,0.7279624277456647,1.5
0.33206974981046067,0.7310966449674512,1.5
0.33825067224379696,0.7340497957595798,1.5
0.3442514353010394,0.7368371301635315,1.5
0.35007980266975247,0.7394722324383964,1.5
0.3557430982691875,0.7419672424595006,1.5
0.36124823695345487,0.7443330427201396,1.5
0.3666017526777015,0.7465794170136824,1.5
0.37180982436882454,0.7487151856763925,1.5
0.3768782997157162,0.7507483213332254,1.5
0.3818127170718674,0.7526860483488704,1.5
0.3866183256427153,0.7545349285989965,1.5
0.39130010411244043,0.7563009357078176,1.5
0.3958627778491582,0.757989519521736,1.5
0.40031083481349805,0.7596056622851365,1.5
0.4046485402831719,0.7611539277381036,1.5
0.40887995049504877,0.7626385041551247,1.5
0.41300892529649025,0.764063242179548,1.5
0.4170391398888615,0.7654316881734735,1.5
0.42097409573833056,0.7667471136912138,1.5
0.4248171307220383,0.7680125415920143,1.5
0.4285714285714277,0.7692307692307692,1.5
0.00996677740863784,0.09009009009009,1.5
0.02990301724137921,0.2267156862745097,1.5
0.049575165585067055,0.3242746488118682,1.5
0.06898843546457527,0.3974270617964622,1.5
0.08814790359854716,0.4543134252169473,1.5
0.10705851482550482,0.4998162440279308,1.5
0.1257250863585998,0.5370416771068237,1.5
0.14415231187669952,0.5680600214362272,1.5
0.16234476545910786,0.5943042894495089,1.5
0.1803069053708436,0.6167979002624672,1.5
0.19804307770506346,0.6362912609467818,1.5
0.2155575198888737,0.6533471121827994,1.5
0.23285436405847987,0.6683957421516183,1.5
0.24993764030930363,0.6817717901612574,1.5
0.2668112798264638,0.6937394247038917,1.5
0.28347911790070157,0.7045099660145127,1.5
0.29994489683462866,0.7142544722914753,1.5
0.3162122687439136,0.7231128924515698,1.5
0.3322847982578168,0.7312008306377542,1.5
0.3481659651232632,0.7386146192116341,1.5
0.3638591667164795,0.7454351739593665,1.5
0.3793677204658891,0.7517309594460929,1.5
0.39469486619010974,0.7575602952682245,1.5
0.40984376835428055,0.7629731680115462,1.5
0.42481751824817454,0.7680126682501979,1.5
0.4396191360891778,0.7727161400930689,1.5
0.454251573053166,0.7771161081977899,1.5
0.4687177132361378,0.7812410309396706,1.5
0.4830203755493401,0.7851159166179622,1.5
0.4971623155505094,0.788762830902215,1.5
0.511146227213724,0.7922013172741347,1.5
0.5249747446402491,0.7954487473850707,1.5
0.5386504437126706,0.7985206145903145,1.5
0.5521758436944825,0.8014307811291569,1.5
0.5655534087772329,0.804191687271871,1.5
0.5787855495772476,0.8068145290903247,1.5
0.5918746245836285,0.8093094102098873,1.5
0.6048229415598513,0.8116854718796466,1.5
0.6176327589001129,0.8139510048909677,1.5
0.6303062869425038,0.8161135462325193,1.5
0.6428456892404709,0.8181799628563847,1.5
0.6552530837941299,0.8201565245168504,1.5
0.6675305442428723,0.8220489673095335,1.5
0.6796801010207301,0.82386254926721,1.5
0.6917037424757905,0.8256020991472215,1.5
0.7036034159550099,0.8272720593637499,1.5
0.7153810288556169,0.8288765238686907,1.5
0.7270384496443665,0.8304192716611918,1.5
0.7385775088456977,0.8319037965032662,1.5
0.7500000000000003,0.8333333333333334,1.5
0.010067103959291234,0.0909090082645379,1.5
0.03082467588061578,0.2319743835076997,1.5
0.05216078663140281,0.3351413462698435,1.5
0.07409996490745573,0.4138738851631068,1.5
0.09666814589446027,0.4759335637386538,1.5
0.11989277354535366,0.5261094177608969,1.5
0.14380291191428998,0.5675166380123721,1.5
0.16842936649689874,0.6022690999701934,1.5
0.19380481664193852,0.6318517551665959,1.5
0.21996396023113754,0.6573383363773693,1.5
0.24694367197412767,0.6795244864228817,1.5
0.2747831768370432,0.6990123128009094,1.5
0.303524240320171,0.7162658597517747,1.5
0.3332113775257621,0.7316485351454384,1.5
0.36389208321708955,0.7454489884711768,1.5
0.39561708536943807,0.7578993941814689,1.5
0.4284406250601517,0.7691886194770814,1.5
0.4624207659460674,0.7794718719834282,1.5
0.49761973704280055,0.7888778783481463,1.5
0.534104313062979,0.7975143008157001,1.5
0.5719462372040075,0.8054718765286325,1.5
0.6112226920177531,0.8128276176578673,1.5
0.6520168248642687,0.8196473119081206,1.5
0.6944183354782537,0.8259874955720359,1.5
0.7385241343849995,0.8318970245273261,1.5
0.7844390823380488,0.837418335620839,1.5
0.8322768226537147,0.8425884673641185,1.5
0.8821607203495696,0.8474398918699075,1.5
0.9342249244255328,0.8520011975373656,1.5
0.9886155725461038,0.856297652817753,1.5
1.0454921609039343,0.8603516745462939,1.5
1.1050291063059983,0.8641832191705172,1.5
1.1674175327049607,0.8678101112891071,1.5
1.2328673207225267,0.8712483209158377,1.5
1.3016094664678057,0.874512198568097,1.5
1.3738988055108419,0.8776146754795964,1.5
1.450017169706916,0.8805674348278284,1.5
1.5302770592999912,0.883381058756568,1.5
1.6150259311744708,0.8860651550934526,1.5
1.7046512273416194,0.8886284669606686,1.5
1.7995862971506205,0.8910789679137978,1.5
1.900317404199739,0.8934239447899844,1.5
2.0073920570290813,0.895670070078806,1.5
2.1214289648592715,0.8978234653297712,1.5
2.243130000628886,0.8998897568654157,1.5
2.373294659918315,0.9018741248677244,1.5
2.5128376451576195,0.903781346739566,1.5
2.6628103926850777,0.9056158355052802,1.5
2.8244276141442235,0.9073816739001768,1.5
2.9991002699190537,0.90908264470323,1.5
0.008361204013377904,0.0769230769230769,2.5
0.018972413085837296,0.158458244111349,2.5
0.02535621894633097,0.2006498781478473,2.5
0.02961923024243247,0.2264397905759162,2.5
0.03266774335633525,0.2438356164383561,2.5
0.03495604791034793,0.2563619227144203,2.5
0.036736979226180855,0.2658123191401406,2.5
0.03816244239631325,0.2731958762886597,2.5
0.039329205559400546,0.2791237968801858,2.5
0.04030183501972205,0.2839879154078549,2.5
0.041125061351150134,0.2880510119212642,2.5
0.04183085337881538,0.2914959016393442,2.5
0.042442666373879626,0.2944537014996429,2.5
0.04297809918418805,0.2970208981769675,2.5
0.04345061466723176,0.2992700729927007,2.5
0.04387068728836813,0.3012568735271013,2.5
0.04424658870452046,0.3030246799035071,2.5
0.04458493791058288,0.3046078086528315,2.5
0.04489109435220494,0.3060337623265919,2.5
0.04516944392435713,0.3073248407643312,2.5
0.04542361042705674,0.308499315797476,2.5
0.045656614201608894,0.3095723014256619,2.5
0.045870992724904934,0.3105564077534514,2.5
0.04606889339586687,0.3114622388859132,2.5
0.04625214571809963,0.3122987765614939,2.5
0.04642231802598408,0.3130736789878441,2.5
0.04658076248250724,0.3137935159708099,2.5
0.04672865108358231,0.3144639556377079,2.5
0.04686700469832951,0.3150899139953088,2.5
0.0469967166677392,0.3156756756756756,2.5
0.047118572115294174,0.316224992144129,2.5
0.047233263851858644,0.3167411621292157,2.5
0.047341405555587905,0.3172270979193373,2.5
0.04744354275641799,0.3176853803410615,2.5
0.04754016204025917,0.3181183046110852,2.5
0.047631698800667664,0.3185279187817258,2.5
0.047718543798570136,0.318916056139112,2.5
0.047801048738525906,0.3192843626354721,2.5
0.04787953102935313,0.3196343202214208,2.5
0.0479542778649919,0.3199672667757774,2.5
0.048025549736212626,0.3202844131980506,2.5
0.048093583463674344,0.3205868581239269,2.5
0.04815859482675703,0.3208756006406834,2.5
0.04822078084965306,0.3211515513126491,2.5
0.04828032179574278,0.3214155417730755,2.5
0.04833738291277784,0.3216683330952721,2.5
0.04839211596445685,0.3219106231204979,2.5
0.04844466057828601,0.322143052891203,2.5
0.04849514543493084,0.3223662123145102,2.5
0.04854368932038813,0.3225806451612902,2.5
0.009124087591240858,0.0833333333333333,2.5
0.02341475762561671,0.188295165394402,2.5
0.03396963362306075,0.2510162601626016,2.5
0.04208426583633346,0.2927241962774958,2.5
0.04851722634103773,0.322463768115942,2.5
0.05374219552675242,0.3447401774397972,2.5
0.05807022613972962,0.3620495495495495,2.5
0.06171401956217963,0.375886524822695,2.5
0.06482395017574351,0.3872007366482504,2.5
0.06750933639758702,0.3966244725738396,2.5
0.0698515570375947,0.404595015576324,2.5
0.07191244123148458,0.4114244396240057,2.5
0.07373980638084772,0.4173414304993252,2.5
0.07537121451460015,0.4225173940543959,2.5
0.07683658170914522,0.4270833333333332,2.5
0.07816002934822466,0.4311410905002811,2.5
0.07936122234749793,0.4347710330138444,2.5
0.0804563528930839,0.438037430450177,2.5
0.0814588746129478,0.4409922928709055,2.5
0.08238005805019613,0.4436781609195402,2.5
0.08322941620450867,0.4461301671064203,2.5
0.08401503426929006,0.4483775811209439,2.5
0.08474382781820018,0.4504449838187702,2.5
0.08542174692246755,0.4523531699727732,2.5
0.08605393896380448,0.4541198501872659,2.5
0.08664487957597568,0.4557602022390754,2.5
0.08719847876386262,0.4572873082287308,2.5
0.08771816752171997,0.4587125042130098,2.5
0.088206969007179,0.4600456621004566,2.5
0.08866755739098733,0.4612954186413903,2.5
0.08910230680235144,0.462469362745098,2.5
0.08951333226154638,0.4635741897115671,2.5
0.08990252408951666,0.4646158290005777,2.5
0.09027157697584753,0.465599550688009,2.5
0.09062201464812628,0.4665300546448087,2.5
0.09095521090013026,0.4674115456238362,2.5
0.09127240759079218,0.4682477967858994,2.5
0.0915747301111131,0.4690422036896639,2.5
0.09186320072507065,0.4697978303747534,2.5
0.09213875011782428,0.470517448856799,2.5
0.09240222742610563,0.4712035731076633,2.5
0.09265440897854578,0.4718584883988054,2.5
0.09289600593545173,0.4724842767295597,2.5
0.09312767098638312,0.4730828389364974,2.5
0.09335000423836544,0.4736559139784946,2.5
0.09356355840659407,0.4742050958096441,2.5
0.09376884340216068,0.4747318481848184,2.5
0.09396633039696853,0.4752375176874873,2.5
0.09415645543404907,0.4757233452239398,2.5
0.09433962264150915,0.4761904761904761,2.5
0.009560229445506664,0.0869565217391304,2.5
0.026519495412843954,0.2078651685393258,2.5
0.040919783970047266,0.2870424171993027,2.5
0.05329964877688076,0.3429137760158573,2.5
0.06405642723477743,0.3844492440604751,2.5
0.0734896790230194,0.4165390505359877,2.5
0.08182951971289652,0.4420763148848401,2.5
0.08925564163017828,0.4628820960698689,2.5
0.09591040759072117,0.4801598629745932,2.5
0.101908065915004,0.4947368421052631,2.5
0.10734136413414032,0.5072003905296558,2.5
0.11228637960295192,0.5179790623577606,2.5
0.11680610375630172,0.527392879982946,2.5
0.1209531397117402,0.5356856455493184,2.5
0.12477175897747994,0.543046357615894,2.5
0.12829948814024258,0.5496237907560013,2.5
0.13156834625114786,0.5555366558938595,2.5
0.13460581944789815,0.5608808290155439,2.5
0.13743563568672754,0.5657345898346979,2.5
0.14007838583248625,0.5701624815361891,2.5
0.14255202551744453,0.5742181972548465,2.5
0.14487228364468122,0.5779467680608364,2.5
0.14705299718704137,0.5813862420049603,2.5
0.14910638734326437,0.5845689871827092,2.5
0.1510432886951092,0.5875227135069654,2.5
0.15287334043996287,0.5902712815715622,2.5
0.15460514682478524,0.5928353486269635,2.5
0.15624641241704953,0.5952328886945112,2.5
0.1578040566998115,0.597479614529281,2.5
0.15928431158629683,0.5995893223819302,2.5
0.16069280475212075,0.6015741755504633,2.5
0.16203463113476166,0.6034449390361912,2.5
0.16331441451503154,0.6052111748659581,2.5
0.164536360749444,0.6068814055636896,2.5
0.1657043039448781,0.6084632516703786,2.5
0.1668217466436258,0.6099635479951397,2.5
0.1678918949060862,0.6113884423386073,2.5
0.16891768903127125,0.6127434796962694,2.5
0.16990183053507227,0.6140336743736405,2.5
0.17084680590754125,0.6152635719905586,2.5
0.17175490758909026,0.6164373029906973,2.5
0.1726282525381561,0.6175586289837643,2.5
0.17346879870692095,0.6186309830159546,2.5
0.1742783596949923,0.6196575046769319,2.5
0.1750586178118662,0.6206410707995773,2.5
0.1758111357461821,0.621584322384764,2.5
0.17653736701209605,0.622489688281831,2.5
0.17723866531972277,0.6233594060718547,2.5
