S1,Rate,S2
0.17791629299674594,0.6241955405317559,2.5
0.17857142857142821,0.625,2.5
0.009842519685039334,0.0892857142857142,2.5
0.028811711571406242,0.2216896345116836,2.5
0.046646019036107635,0.314089521871821,2.5
0.06344433035059395,0.3822359699513919,2.5
0.07929436920883798,0.4345703124999999,2.5
0.09427422708997614,0.4760238011900594,2.5
0.10845364997975958,0.5096702599873176,2.5
0.12189512419503198,0.5375253549695741,2.5
0.13465479697707156,0.560965848452508,2.5
0.14678326046221063,0.580964153275649,2.5
0.15832622211386044,0.5982266236757254,2.5
0.16932508034757726,0.6132787238629014,2.5
0.17981742063030548,0.6265194489465153,2.5
0.1898374445833803,0.6382572138352761,2.5
0.1994163424124509,0.6487341772151899,2.5
0.20858261720874519,0.6581431268234083,2.5
0.21736236822489488,0.6666394513389942,2.5
0.22577953905516274,0.674349789752375,2.5
0.23385613569020067,0.681378386424531,2.5
0.24161241862794144,0.6878118317890235,2.5
0.24906707257193314,0.693722647702407,2.5
0.2562373567093726,0.6991720331186753,2.5
0.2631392381132428,0.7042119908929927,2.5
0.26978751043889726,0.7088869925636962,2.5
0.2761958997722091,0.7132352941176471,2.5
0.28237715922312684,0.7172899852222349,2.5
0.28834315363644314,0.7210798328568286,2.5
0.29410493560376816,0.7246299648599723,2.5
0.29967281380130817,0.7279624277456647,2.5
0.3050564145424148,0.7310966449674512,2.5
0.31026473731809523,0.7340497957595798,2.5
0.3153062049995949,0.7368371301635315,2.5
0.32018870929214027,0.7394722324383964,2.5
0.32491965195578815,0.7419672424595006,2.5
0.32950598224623584,0.7443330427201396,2.5
0.33395423097392046,0.7465794170136824,2.5
0.3382705415324667,0.7487151856763925,2.5
0.34246069820650593,0.7507483213332254,2.5
0.3465301520331661,0.7526860483488704,2.5
0.3504840444603726,0.7545349285989965,2.5
0.35432722901787844,0.7563009357078176,2.5
0.358064291193068,0.757989519521736,2.5
0.361699566682695,0.7596056622851365,2.5
0.3652371581733047,0.7611539277381036,2.5
0.368680950786742,0.7626385041551247,2.5
0.3720346263133544,0.764063242179548,2.5
0.3753016763420516,0.7654316881734735,2.5
0.3784854143859867,0.7667471136912138,2.5
0.38158898709226086,0.7680125415920143,2.5
0.38461538461538375,0.7692307692307692,2.5
0.009940357852882664,0.09009009009009,2.5
0.02966645285439375,0.2267156862745097,2.5
0.0489283308902181,0.3242746488118682,2.5
0.06774218811183343,0.3974270617964622,2.5
0.08612347590478062,0.4543134252169473,2.5
0.10408694321138201,0.4998162440279308,2.5
0.12164667599984841,0.5370416771068237,2.5
0.13881613410162363,0.5680600214362272,2.5
0.15560818561965273,0.5943042894495089,2.5
0.1720351390922397,0.6167979002624672,2.5
0.1881087735814892,0.6362912609467818,2.5
0.20384036684101117,0.6533471121827994,2.5
0.21924072170429798,0.6683957421516183,2.5
0.2343201908236281,0.6817717901612574,2.5
0.2490886998784926,0.6937394247038917,2.5
0.26355576936293,0.7045099660145127,2.5
0.2777305350522123,0.7142544722914753,2.5
0.29162176724137906,0.7231128924515698,2.5
0.3052378888407292,0.7312008306377542,2.5
0.31858699240673427,0.7386146192116341,2.5
0.33167685618072873,0.7454351739593665,2.5
0.34451495920217123,0.7517309594460929,2.5
0.35710849555817853,0.7575602952682245,2.5
0.3694643878264176,0.7629731680115462,2.5
0.38158929976396433,0.7680126682501979,2.5
0.39348964829134414,0.7727161400930689,2.5
0.4051716148166453,0.7771161081977899,2.5
0.41664115594195766,0.7812410309396706,2.5
0.42790401359099495,0.7851159166179622,2.5
0.43896572459410654,0.788762830902215,2.5
0.4498316297642809,0.7922013172741347,2.5
0.46050688249542115,0.7954487473850707,2.5
0.47099645691194963,0.7985206145903145,2.5
0.4813051555968406,0.8014307811291569,2.5
0.49143761692329785,0.804191687271871,2.5
0.5013983220135831,0.8068145290903247,2.5
0.5111916013469529,0.8093094102098873,2.5
0.5208216410371521,0.8116854718796466,2.5
0.530292488798595,0.8139510048909677,2.5
0.5396080596190966,0.8161135462325193,2.5
0.5487721411558502,0.8181799628563847,2.5
0.5577883988702914,0.8201565245168504,2.5
0.5666603809164437,0.8220489673095335,2.5
0.5753915227964851,0.82386254926721,2.5
0.5839851517963679,0.8256020991472215,2.5
0.5924444912133003,0.8272720593637499,2.5
0.6007726643869589,0.8288765238686907,2.5
0.6089726985442684,0.8304192716611918,2.5
0.61704752846824,0.8319037965032662,2.5
0.6250000000000004,0.8333333333333334,2.5
0.010040150562097786,0.0909090082645379,2.5
0.030573365459054452,0.2319743835076997,2.5
0.051445207303044825,0.3351413462698435,2.5
0.07266412252632722,0.4138738851631068,2.5
0.09423884082413851,0.4759335637386538,2.5
0.11617838712962078,0.5261094177608969,2.5
0.1384920942014175,0.5675166380123721,2.5
0.16118961586081465,0.6022690999701934,2.5
0.18428094091788655,0.6318517551665959,2.5
0.2077764078288375,0.6573383363773693,2.5
0.2316867201297223,0.6795244864228817,2.5
0.2560229626950244,0.6990123128009094,2.5
0.2807966188727512,0.7162658597517747,2.5
0.30601958855208167,0.7316485351454384,2.5
0.331704207222898,0.7454489884711768,2.5
0.3578632660915732,0.7578993941814689,2.5
0.38451003332192585,0.7691886194770814,2.5
0.4116582764752119,0.7794718719834282,2.5
0.4393222862293382,0.7888778783481463,2.5
0.46751690146269775,0.7975143008157001,2.5
0.49625753579541754,0.8054718765286325,2.5
0.5255602056876668,0.8128276176578673,2.5
0.5554415602026598,0.8196473119081206,2.5
0.5859189125506201,0.8259874955720359,2.5
0.6170102735391011,0.8318970245273261,2.5
0.6487343870657774,0.837418335620839,2.5
0.6811107678003543,0.8425884673641185,2.5
0.7141597412149554,0.8474398918699075,2.5
0.7479024861355029,0.8520011975373656,2.5
0.7823610800012432,0.856297652817753,2.5
0.8175585470357062,0.8603516745462939,2.5
0.8535189095499319,0.8641832191705172,2.5
0.8902672426181789,0.8678101112891071,2.5
0.9278297323876636,0.8712483209158377,2.5
0.966233738307404,0.874512198568097,2.5
1.005507859586239,0.8776146754795964,2.5
1.0456820062206653,0.8805674348278284,2.5
1.0867874749617312,0.883381058756568,2.5
1.1288570306273353,0.8860651550934526,2.5
1.1719249932037352,0.8886284669606686,2.5
1.2160273312228234,0.8910789679137978,2.5
1.2612017619492117,0.8934239447899844,2.5
1.3074878589636105,0.895670070078806,2.5
1.3549271677874954,0.8978234653297712,2.5
1.4035633302590778,0.8998897568654157,2.5
1.453442218443303,0.9018741248677244,2.5
1.5046120789393784,0.903781346739566,2.5
1.5571236885405606,0.9056158355052802,2.5
1.6110305223003842,0.9073816739001768,2.5
1.6663889351774706,0.90908264470323,2.5
0.008347245409015,0.0769230769230769,5.0
0.01890069472823861,0.158458244111349,5.0
0.025228280187118188,0.2006498781478473,5.0
0.029444803758041926,0.2264397905759162,5.0
0.03245569250966368,0.2438356164383561,5.0
0.034713359538516425,0.2563619227144203,5.0
0.03646902684982466,0.2658123191401406,5.0
0.03787337430327272,0.2731958762886597,5.0
0.03902226264163539,0.2791237968801858,5.0
0.03997958489282056,0.2839879154078549,5.0
0.0407895666648345,0.2880510119212642,5.0
0.04148379288724271,0.2914959016393442,5.0
0.042085422861536465,0.2944537014996429,5.0
0.04261182414329809,0.2970208981769675,5.0
0.04307627652868238,0.2992700729927007,5.0
0.043489107877935536,0.3012568735271013,5.0
0.04385847115761643,0.3030246799035071,5.0
0.0441908883082951,0.3046078086528315,5.0
0.044491638682211475,0.3060337623265919,5.0
0.04476504151783498,0.3073248407643312,5.0
0.04501466470841292,0.308499315797476,5.0
0.04524348136682837,0.3095723014256619,5.0
0.04545398880692888,0.3105564077534514,5.0
0.04564830006201498,0.3114622388859132,5.0
0.04582821506189107,0.3122987765614939,5.0
0.045995276554800096,0.3130736789878441,5.0
0.046150814457186363,0.3137935159708099,5.0
0.04629598133193591,0.3144639556377079,5.0
0.04643178099868609,0.3150899139953088,5.0
0.04655909177881199,0.3156756756756756,5.0
0.04667868551337239,0.316224992144129,5.0
0.046791243224423525,0.3167411621292157,5.0
0.04689736809112953,0.3172270979193373,5.0
0.046997596262868736,0.3176853803410615,5.0
0.047092405918611864,0.3181183046110852,5.0
0.04718222489567246,0.3185279187817258,5.0
0.04726743714464358,0.318916056139112,5.0
0.04734838821596551,0.3192843626354721,5.0
0.04742538994347754,0.3196343202214208,5.0
0.047498724458805854,0.3199672667757774,5.0
0.04756864764553561,0.3202844131980506,5.0
0.04763539212230258,0.3205868581239269,5.0
0.047699169828092275,0.3208756006406834,5.0
0.047760174270287295,0.3211515513126491,5.0
0.04781858248569763,0.3214155417730755,5.0
0.047874556756434775,0.3216683330952721,5.0
0.04792824611565647,0.3219106231204979,5.0
0.047979787672602525,0.322143052891203,5.0
0.04802930778172806,0.3223662123145102,5.0
0.04807692307692285,0.3225806451612902,5.0
0.009107468123861533,0.0833333333333333,5.0
0.02330561854371363,0.188295165394402,5.0
0.03374040379203881,0.2510162601626016,5.0
0.04173300525884103,0.2927241962774958,5.0
0.04805096641831316,0.322463768115942,5.0
0.0531706935647821,0.3447401774397972,5.0
0.05740353884335872,0.3620495495495495,5.0
0.060961582700712974,0.375886524822695,5.0
0.06399427780060553,0.3872007366482504,5.0
0.06660997732426333,0.3966244725738396,5.0
0.06888915410218661,0.404595015576324,5.0
0.07089282599486663,0.4114244396240057,5.0
0.07266810005522054,0.4173414304993252,5.0
0.0742519229914186,0.4225173940543959,5.0
0.0756736803248429,0.4270833333333332,5.0
0.07695703650191622,0.4311410905002811,5.0
0.07812126256972528,0.4347710330138444,5.0
0.07918221051861585,0.438037430450177,5.0
0.08015303933671258,0.4409922928709055,5.0
0.08104476358444593,0.4436781609195402,5.0
0.08186667312239226,0.4461301671064203,5.0
0.0826266579691235,0.4483775811209439,5.0
0.08333146239794026,0.4504449838187702,5.0
0.083986885624738,0.4523531699727732,5.0
0.08459794174080068,0.4541198501872659,5.0
0.08516898823021364,0.4557602022390754,5.0
0.08570383004306478,0.4572873082287308,5.0
0.08620580448194198,0.4587125042130098,5.0
0.08667785090549324,0.4600456621004566,5.0
0.08712256832557581,0.4612954186413903,5.0
0.0875422632821243,0.462469362745098,5.0
0.08793898985796629,0.4635741897115671,5.0
0.08831458329901755,0.4646158290005777,5.0
0.08867068840114646,0.465599550688009,5.0
0.08900878359006414,0.4665300546448087,5.0
0.08933020143782455,0.4674115456238362,5.0
0.0896361462163273,0.4682477967858994,5.0
0.0899277089753278,0.4690422036896639,5.0
0.09020588054289194,0.4697978303747534,5.0
0.09047156277476956,0.470517448856799,5.0
0.09072557832181417,0.4712035731076633,5.0
0.09096867913832177,0.4718584883988054,5.0
0.09120155391665886,0.4724842767295597,5.0
0.09142483460300446,0.4730828389364974,5.0
0.09163910212402981,0.4736559139784946,5.0
0.0918448914337915,0.4742050958096441,5.0
0.09204269597315677,0.4747318481848184,5.0
0.09223297162002032,0.4752375176874873,5.0
0.09241614019688216,0.4757233452239398,5.0
0.09259259259259232,0.4761904761904761,5.0
0.0095419847328244,0.0869565217391304,5.0
0.026379580778554037,0.2078651685393258,5.0
0.040587616668857525,0.2870424171993027,5.0
0.052737471040116946,0.3429137760158573,5.0
0.06324616259238186,0.3844492440604751,5.0
0.07242517840025543,0.4165390505359877,5.0
0.08051187017930463,0.4420763148848401,5.0
0.08769027134348098,0.4628820960698689,5.0
0.09410527258078931,0.4801598629745932,5.0
0.0998725031874201,0.4947368421052631,5.0
0.10508536289343773,0.5072003905296558,5.0
0.1098201188913763,0.5179790623577606,5.0
0.11413966191776742,0.527392879982946,5.0
0.11809631567781388,0.5356856455493184,5.0
0.12173396674584289,0.543046357615894,5.0
0.1250896992628348,0.5496237907560013,5.0
0.12819506374426898,0.5555366558938595,5.0
0.13107707210752534,0.5608808290155439,5.0
0.13375898544795709,0.5657345898346979,5.0
0.1362609432363736,0.5701624815361891,5.0
0.13860046997103637,0.5742181972548465,5.0
0.1407928862541679,0.5779467680608364,5.0
0.14285164468620073,0.5813862420049603,5.0
0.1447886061451119,0.5845689871827092,5.0
0.14661426844014455,0.5875227135069654,5.0
0.14833795665052352,0.5902712815715622,5.0
0.1499679824360784,0.5928353486269635,5.0
0.15151177806474456,0.5952328886945112,5.0
0.15297600971758085,0.597479614529281,5.0
0.1543666737153704,0.5995893223819302,5.0
0.15568917859647272,0.6015741755504633,5.0
0.1569484154149662,0.6034449390361912,5.0
0.15814881818538545,0.6052111748659581,5.0
0.1592944160485758,0.6068814055636896,5.0
0.16038887845200042,0.6084632516703786,5.0
0.1614355544121427,0.6099635479951397,5.0
0.16243750674387628,0.6113884423386073,5.0
0.16339754199387233,0.6127434796962694,5.0
0.16431823669414608,0.6140336743736405,5.0
0.16520196045293184,0.6152635719905586,5.0
0.16605089631863187,0.6164373029906973,5.0
0.1668670587852985,0.6175586289837643,5.0
0.1676523097522871,0.6186309830159546,5.0
0.1684083727042329,0.6196575046769319,5.0
0.16913684533865725,0.6206410707995773,5.0
0.16983921083592238,0.621584322384764,5.0
0.1705168479388314,0.622489688281831,5.0
0.17117103998602054,0.6233594060718547,5.0
0.17180298302367492,0.6241955405317559,5.0
0.17241379310344793,0.625,5.0
0.009823182711198393,0.0892857142857142,5.0
0.028646639826571618,0.2216896345116836,5.0
0.04621487108483279,0.314089521871821,5.0
0.06264938074889533,0.3822359699513919,5.0
0.07805648131906662,0.4345703124999999,5.0
0.0925295958633825,0.4760238011900594,5.0
0.10615115396044486,0.5096702599873176,5.0
0.11899416255051236,0.5375253549695741,5.0
0.13112351492095148,0.560965848452508,5.0
0.14259708737864052,0.580964153275649,5.0
0.15346666272783444,0.5982266236757254,5.0
0.16377871164584618,0.6132787238629014,5.0
0.17357505682934313,0.6265194489465153,5.0
0.18289343992990867,0.6382572138352761,5.0
0.1917680074836291,0.6487341772151899,5.0
0.20022972902417333,0.6581431268234083,5.0
0.20830675817026742,0.6666394513389942,5.0
0.21602474555976758,0.674349789752375,5.0
0.223407110959269,0.681378386424531,5.0
0.23047528063051503,0.6878118317890235,5.0
0.23724889502116372,0.693722647702407,5.0
0.24374599101988406,0.6991720331186753,5.0
0.24998316233751613,0.7042119908929927,5.0
0.25597570101685935,0.7088869925636962,5.0
0.2617377226119803,0.7132352941176471,5.0
0.26728227719417114,0.7172899852222349,5.0
0.272621448022117,0.7210798328568286,5.0
0.2777664394465075,0.7246299648599723,5.0
0.28272765539497635,0.7279624277456647,5.0
0.2875147695943282,0.7310966449674512,5.0
0.29213678852741326,0.7340497957595798,5.0
0.2966021079867579,0.7368371301635315,5.0
0.30091856397208716,0.7394722324383964,5.0
0.3050934785808917,0.7419672424595006,5.0
0.309133701457409,0.7443330427201396,5.0
0.31304564729358864,0.7465794170136824,5.0
0.3168353298139143,0.7487151856763925,5.0
0.32050839262277997,0.7507483213332254,5.0
0.32407013724723166,0.7526860483488704,5.0
0.3275255486681178,0.7545349285989965,5.0
0.33087931859823916,0.7563009357078176,5.0
0.33413586673607326,0.757989519521736,5.0
0.3372993601975511,0.7596056622851365,5.0
0.34037373130552767,0.7611539277381036,5.0
0.3433626938966376,0.7626385041551247,5.0
0.3462697582877131,0.764063242179548,5.0
0.34909824502858683,0.7654316881734735,5.0
0.3518512975545442,0.7667471136912138,5.0
0.35453189383980566,0.7680125415920143,5.0
0.3571428571428457,0.7692307692307692,5.0
0.009920634920634885,0.09009009009009,5.0
0.029491471385301997,0.2267156862745097,5.0
0.048454174513496366,0.3242746488118682,5.0
0.06683665584917348,0.3974270617964622,5.0
0.08466514459665309,0.4543134252169473,5.0
0.10196431249062794,0.4998162440279308,5.0
0.11875738770685221,0.5370416771068237,5.0
0.13506625891946966,0.5680600214362272,5.0
0.15091157048521273,0.5943042894495089,5.0
0.16631280962491113,0.6167979002624672,5.0
0.18128838637632574,0.6362912609467818,5.0
0.19585570700812288,0.6533471121827994,5.0
0.2100312415104587,0.6683957421516183,5.0
0.22383058571236808,0.6817717901612574,5.0
0.23726851851851793,0.6937394247038917,5.0
0.2503590547068803,0.7045099660145127,5.0
0.2631154936839388,0.7142544722914753,5.0
0.2755504645539005,0.7231128924515698,5.0
0.2876759678230264,0.7312008306377542,5.0
0.2995034140285532,0.7386146192116341,5.0
0.31104365955359276,0.7454351739593665,5.0
0.32230703986429093,0.7517309594460929,5.0
0.33330340038314005,0.7575602952682245,5.0
0.3440421251922816,0.7629731680115462,5.0
0.35453216374268137,0.7680126682501979,5.0
0.36478205572896416,0.7727161400930689,5.0
0.3747999542752624,0.7771161081977899,5.0
0.3845936475641455,0.7812410309396706,5.0
0.39417057902973335,0.7851159166179622,5.0
0.4035378662244326,0.788762830902215,5.0
0.41270231846019173,0.7922013172741347,5.0
0.4216704533160225,0.7954487473850707,5.0
0.4304485120959109,0.7985206145903145,5.0
0.43904247431416116,0.8014307811291569,5.0
0.44745807127882603,0.804191687271871,5.0
0.4557007988380534,0.8068145290903247,5.0
0.4637759293489419,0.8093094102098873,5.0
0.471688522923655,0.8116854718796466,5.0
0.4794434380032204,0.8139510048909677,5.0
0.48704534130543,0.8161135462325193,5.0
0.4944987171896574,0.8181799628563847,5.0
0.5018078764780608,0.8201565245168504,5.0
0.5089769647696468,0.8220489673095335,5.0
0.5160099702808925,0.82386254926721,5.0
0.5229107312440637,0.8256020991472215,5.0
0.5296829428920867,0.8272720593637499,5.0
0.536330164056672,0.8288765238686907,5.0
0.542855823404448,0.8304192716611918,5.0
0.5492632253340598,0.8319037965032662,5.0
0.5555555555555485,0.8333333333333334,5.0
0.01002003004005003,0.0909090082645379,5.0
0.030387555491166715,0.2319743835076997,5.0
0.05092127618118946,0.3351413462698435,5.0
0.07162323462699366,0.4138738851631068,5.0
0.09249550695280388,0.4759335637386538,5.0
0.11354020358426357,0.5261094177608969,5.0
0.134759469959777,0.5675166380123721,5.0
0.1561554872596227,0.6022690999701934,5.0
0.17773047315338897,0.6318517551665959,5.0
0.19948668256617919,0.6573383363773693,5.0
0.22142640846429193,0.6795244864228817,5.0
0.24355198266081066,0.6990123128009094,5.0
0.2658657766417544,0.7162658597517747,5.0
0.28837020241343364,0.7316485351454384,5.0
0.31106771337158656,0.7454489884711768,5.0
0.3339608051929973,0.7578993941814689,5.0
0.35705201675025444,0.7691886194770814,5.0
0.3803439310504085,0.7794718719834282,5.0
0.4038391761980755,0.7888778783481463,5.0
0.4275404263840732,0.7975143008157001,5.0
0.4514504029000149,0.8054718765286325,5.0
0.47557187517990357,0.8128276176578673,5.0
0.4999076618694604,0.8196473119081206,5.0
0.5244606319241026,0.8259874955720359,5.0
0.5492337057364296,0.8318970245273261,5.0
0.5742298562941787,0.837418335620839,5.0
0.5994521103696684,0.8425884673641185,5.0
0.6249035497414268,0.8474398918699075,5.0
0.6505873124496419,0.8520011975373656,5.0
0.6765065940858496,0.856297652817753,5.0
0.7026646491183894,0.8603516745462939,5.0
0.7290647922546469,0.8641832191705172,5.0
0.7557103998412756,0.8678101112891071,5.0
0.7826049113036743,0.8712483209158377,5.0
0.8097518306259994,0.874512198568097,5.0
0.837154727873017,0.8776146754795964,5.0
0.8648172407552314,0.8805674348278284,5.0
0.8927430762387089,0.883381058756568,5.0
0.9209360122010798,0.8860651550934526,5.0
0.9493998991353658,0.8886284669606686,5.0
0.9781386619028962,0.8910789679137978,5.0
1.007156301537695,0.8934239447899844,5.0
1.0364568971032835,0.895670070078806,5.0
1.066044607604232,0.8978234653297712,5.0
1.0959236739541263,0.8998897568654157,5.0
1.1260984210019962,0.9018741248677244,5.0
1.156573259619191,0.903781346739566,5.0
1.1873526888488029,0.9056158355052802,5.0
1.2184412981198962,0.9073816739001768,5.0
1.2498437695288083,0.90908264470323,5.0
